Product Name,Date,Price,Image
Apple iPhone 16 Pro 256GB,20.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,21.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,22.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,23.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,24.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,25.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,26.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,27.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,28.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,29.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,30.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,31.12.2024,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,01.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,02.01.2025,"78.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,03.01.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,04.01.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,05.01.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,06.01.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,07.01.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,08.01.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,09.01.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,10.01.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,11.01.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,12.01.2025,"77.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,13.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,14.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,15.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,16.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,17.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,18.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,19.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,20.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,21.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,22.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,23.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,24.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,25.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,26.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,27.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,28.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,29.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,30.01.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,31.01.2025,"74.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,01.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,02.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,03.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,04.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,05.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,06.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,07.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,08.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,09.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,10.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,11.02.2025,"70.499,25 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,12.02.2025,"69.749,25 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,13.02.2025,"69.749,25 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,14.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,15.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,16.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,17.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,18.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,19.02.2025,"70.499,25 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,20.02.2025,"70.499,25 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,21.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,22.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,23.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,24.02.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,25.02.2025,"75.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,26.02.2025,"75.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,27.02.2025,"75.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,28.02.2025,"75.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,01.03.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,02.03.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,03.03.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,04.03.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,05.03.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,06.03.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,07.03.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,08.03.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,09.03.2025,"76.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,10.03.2025,"74.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,11.03.2025,"74.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,12.03.2025,"74.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,13.03.2025,"74.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,14.03.2025,"74.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,15.03.2025,"74.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,16.03.2025,"74.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,17.03.2025,"74.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,18.03.2025,"74.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,19.03.2025,"74.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
Apple iPhone 16 Pro 256GB,20.03.2025,"78.999,00 TL",https://cdn.akakce.com/z/apple/iphone-16-pro.jpg
