index,Product Name,Date,Price
11478,Samsung Galaxy S25 Plus 256 GB,2025-02-20,58351
11479,Samsung Galaxy S25 Plus 256 GB,2025-02-21,58343
11480,Samsung Galaxy S25 Plus 256 GB,2025-02-22,57998
11481,Samsung Galaxy S25 Plus 256 GB,2025-02-23,57998
11483,Samsung Galaxy S25 Plus 256 GB,2025-02-24,57600
11484,Samsung Galaxy S25 Plus 256 GB,2025-02-25,57598
11485,Samsung Galaxy S25 Plus 256 GB,2025-02-26,56842
11486,Samsung Galaxy S25 Plus 256 GB,2025-02-27,54200
11488,Samsung Galaxy S25 Plus 256 GB,2025-02-28,54200
11489,Samsung Galaxy S25 Plus 256 GB,2025-03-01,56298
11490,Samsung Galaxy S25 Plus 256 GB,2025-03-02,56380
11491,Samsung Galaxy S25 Plus 256 GB,2025-03-03,56299
11493,Samsung Galaxy S25 Plus 256 GB,2025-03-04,54400
11494,Samsung Galaxy S25 Plus 256 GB,2025-03-05,55428
11495,Samsung Galaxy S25 Plus 256 GB,2025-03-06,55428
11496,Samsung Galaxy S25 Plus 256 GB,2025-03-07,55265
11498,Samsung Galaxy S25 Plus 256 GB,2025-03-08,54999
11499,Samsung Galaxy S25 Plus 256 GB,2025-03-09,54999
11500,Samsung Galaxy S25 Plus 256 GB,2025-03-10,54975
11501,Samsung Galaxy S25 Plus 256 GB,2025-03-11,54849
11503,Samsung Galaxy S25 Plus 256 GB,2025-03-12,54849
11504,Samsung Galaxy S25 Plus 256 GB,2025-03-13,53799
11505,Samsung Galaxy S25 Plus 256 GB,2025-03-14,53786
11506,Samsung Galaxy S25 Plus 256 GB,2025-03-15,53499
11508,Samsung Galaxy S25 Plus 256 GB,2025-03-16,53499
11509,Samsung Galaxy S25 Plus 256 GB,2025-03-17,53489
11510,Samsung Galaxy S25 Plus 256 GB,2025-03-18,53489
11511,Samsung Galaxy S25 Plus 256 GB,2025-03-19,52080
11513,Samsung Galaxy S25 Plus 256 GB,2025-03-20,53200
11514,Samsung Galaxy S25 Plus 256 GB,2025-03-21,53395
11515,Samsung Galaxy S25 Plus 256 GB,2025-03-22,52900
11517,Samsung Galaxy S25 Plus 256 GB,2025-03-23,52750
11518,Samsung Galaxy S25 Plus 256 GB,2025-03-24,52750
11519,Samsung Galaxy S25 Plus 256 GB,2025-03-25,50999
11520,Samsung Galaxy S25 Plus 256 GB,2025-03-26,53399
11522,Samsung Galaxy S25 Plus 256 GB,2025-03-27,53399
11523,Samsung Galaxy S25 Plus 256 GB,2025-03-28,52239
11524,Samsung Galaxy S25 Plus 256 GB,2025-03-29,51360
11525,Samsung Galaxy S25 Plus 256 GB,2025-03-30,52500
11527,Samsung Galaxy S25 Plus 256 GB,2025-03-31,52999
11528,Samsung Galaxy S25 Plus 256 GB,2025-04-01,53389
11529,Samsung Galaxy S25 Plus 256 GB,2025-04-02,53389
11530,Samsung Galaxy S25 Plus 256 GB,2025-04-03,52940
11532,Samsung Galaxy S25 Plus 256 GB,2025-04-04,52940
11533,Samsung Galaxy S25 Plus 256 GB,2025-04-05,53480
11534,Samsung Galaxy S25 Plus 256 GB,2025-04-06,53480
11535,Samsung Galaxy S25 Plus 256 GB,2025-04-07,53280
11537,Samsung Galaxy S25 Plus 256 GB,2025-04-08,53650
11538,Samsung Galaxy S25 Plus 256 GB,2025-04-09,52940
11539,Samsung Galaxy S25 Plus 256 GB,2025-04-10,52897
11540,Samsung Galaxy S25 Plus 256 GB,2025-04-11,52897
11542,Samsung Galaxy S25 Plus 256 GB,2025-04-12,53900
11543,Samsung Galaxy S25 Plus 256 GB,2025-04-13,53900
11544,Samsung Galaxy S25 Plus 256 GB,2025-04-14,53130
11545,Samsung Galaxy S25 Plus 256 GB,2025-04-15,52057
11547,Samsung Galaxy S25 Plus 256 GB,2025-04-16,52057
11548,Samsung Galaxy S25 Plus 256 GB,2025-04-17,52057
11549,Samsung Galaxy S25 Plus 256 GB,2025-04-18,53010
11550,Samsung Galaxy S25 Plus 256 GB,2025-04-19,53749
11552,Samsung Galaxy S25 Plus 256 GB,2025-04-20,53749
11553,Samsung Galaxy S25 Plus 256 GB,2025-04-21,52940
11554,Samsung Galaxy S25 Plus 256 GB,2025-04-22,53580
11555,Samsung Galaxy S25 Plus 256 GB,2025-04-23,53568
11557,Samsung Galaxy S25 Plus 256 GB,2025-04-24,53456
11558,Samsung Galaxy S25 Plus 256 GB,2025-04-25,52999
11559,Samsung Galaxy S25 Plus 256 GB,2025-04-26,53640
11560,Samsung Galaxy S25 Plus 256 GB,2025-04-27,53640
11562,Samsung Galaxy S25 Plus 256 GB,2025-04-28,53480
11563,Samsung Galaxy S25 Plus 256 GB,2025-04-29,53384
11564,Samsung Galaxy S25 Plus 256 GB,2025-04-30,52525
11565,Samsung Galaxy S25 Plus 256 GB,2025-05-01,52525
11567,Samsung Galaxy S25 Plus 256 GB,2025-05-02,52525
11568,Samsung Galaxy S25 Plus 256 GB,2025-05-03,52047
11569,Samsung Galaxy S25 Plus 256 GB,2025-05-04,52047
11570,Samsung Galaxy S25 Plus 256 GB,2025-05-05,51784
11572,Samsung Galaxy S25 Plus 256 GB,2025-05-06,51199
11573,Samsung Galaxy S25 Plus 256 GB,2025-05-07,51199
11574,Samsung Galaxy S25 Plus 256 GB,2025-05-08,51199
11576,Samsung Galaxy S25 Plus 256 GB,2025-05-09,50958
11577,Samsung Galaxy S25 Plus 256 GB,2025-05-10,50499
11584,Samsung Galaxy S25 Plus 256 GB,2025-05-12,49994
3748,Samsung Galaxy S25 Ultra 1 TB,2025-01-22,91499
3969,Samsung Galaxy S25 Ultra 1 TB,2025-01-23,91499
3970,Samsung Galaxy S25 Ultra 1 TB,2025-01-24,101499
3971,Samsung Galaxy S25 Ultra 1 TB,2025-01-25,101499
3972,Samsung Galaxy S25 Ultra 1 TB,2025-01-26,101499
3974,Samsung Galaxy S25 Ultra 1 TB,2025-01-27,91499
3975,Samsung Galaxy S25 Ultra 1 TB,2025-01-28,91499
3976,Samsung Galaxy S25 Ultra 1 TB,2025-01-29,91499
3977,Samsung Galaxy S25 Ultra 1 TB,2025-01-30,91499
3979,Samsung Galaxy S25 Ultra 1 TB,2025-01-31,101499
3980,Samsung Galaxy S25 Ultra 1 TB,2025-02-01,101490
3981,Samsung Galaxy S25 Ultra 1 TB,2025-02-02,101490
3982,Samsung Galaxy S25 Ultra 1 TB,2025-02-03,92634
3984,Samsung Galaxy S25 Ultra 1 TB,2025-02-04,92639
3985,Samsung Galaxy S25 Ultra 1 TB,2025-02-05,92700
3986,Samsung Galaxy S25 Ultra 1 TB,2025-02-06,92700
3987,Samsung Galaxy S25 Ultra 1 TB,2025-02-07,91675
3989,Samsung Galaxy S25 Ultra 1 TB,2025-02-08,90999
3990,Samsung Galaxy S25 Ultra 1 TB,2025-02-09,91199
3991,Samsung Galaxy S25 Ultra 1 TB,2025-02-10,91199
3992,Samsung Galaxy S25 Ultra 1 TB,2025-02-11,91939
3993,Samsung Galaxy S25 Ultra 1 TB,2025-02-12,91103
3995,Samsung Galaxy S25 Ultra 1 TB,2025-02-13,90097
3996,Samsung Galaxy S25 Ultra 1 TB,2025-02-14,90999
3997,Samsung Galaxy S25 Ultra 1 TB,2025-02-15,89989
3998,Samsung Galaxy S25 Ultra 1 TB,2025-02-16,89989
4000,Samsung Galaxy S25 Ultra 1 TB,2025-02-17,89001
4001,Samsung Galaxy S25 Ultra 1 TB,2025-02-18,89001
4002,Samsung Galaxy S25 Ultra 1 TB,2025-02-19,89001
4003,Samsung Galaxy S25 Ultra 1 TB,2025-02-20,89001
4005,Samsung Galaxy S25 Ultra 1 TB,2025-02-21,88811
4006,Samsung Galaxy S25 Ultra 1 TB,2025-02-22,88811
4007,Samsung Galaxy S25 Ultra 1 TB,2025-02-23,88811
4008,Samsung Galaxy S25 Ultra 1 TB,2025-02-24,88811
4010,Samsung Galaxy S25 Ultra 1 TB,2025-02-25,89155
4011,Samsung Galaxy S25 Ultra 1 TB,2025-02-26,89155
4012,Samsung Galaxy S25 Ultra 1 TB,2025-02-27,89155
4013,Samsung Galaxy S25 Ultra 1 TB,2025-02-28,89155
4014,Samsung Galaxy S25 Ultra 1 TB,2025-03-01,88800
4016,Samsung Galaxy S25 Ultra 1 TB,2025-03-02,88800
4017,Samsung Galaxy S25 Ultra 1 TB,2025-03-03,86999
4018,Samsung Galaxy S25 Ultra 1 TB,2025-03-04,87814
4019,Samsung Galaxy S25 Ultra 1 TB,2025-03-05,87814
4021,Samsung Galaxy S25 Ultra 1 TB,2025-03-06,87268
4022,Samsung Galaxy S25 Ultra 1 TB,2025-03-07,78627
4023,Samsung Galaxy S25 Ultra 1 TB,2025-03-08,87086
4024,Samsung Galaxy S25 Ultra 1 TB,2025-03-09,69999
4034,Samsung Galaxy S25 Ultra 1 TB,2025-03-17,86861
4035,Samsung Galaxy S25 Ultra 1 TB,2025-03-18,87859
4037,Samsung Galaxy S25 Ultra 1 TB,2025-03-19,87859
4038,Samsung Galaxy S25 Ultra 1 TB,2025-03-20,87495
4039,Samsung Galaxy S25 Ultra 1 TB,2025-03-21,86737
4040,Samsung Galaxy S25 Ultra 1 TB,2025-03-22,86737
4042,Samsung Galaxy S25 Ultra 1 TB,2025-03-23,86737
4043,Samsung Galaxy S25 Ultra 1 TB,2025-03-24,86737
4044,Samsung Galaxy S25 Ultra 1 TB,2025-03-25,86695
4045,Samsung Galaxy S25 Ultra 1 TB,2025-03-26,86695
4047,Samsung Galaxy S25 Ultra 1 TB,2025-03-27,85999
4048,Samsung Galaxy S25 Ultra 1 TB,2025-03-28,85999
4049,Samsung Galaxy S25 Ultra 1 TB,2025-03-29,86695
4050,Samsung Galaxy S25 Ultra 1 TB,2025-03-30,86695
4051,Samsung Galaxy S25 Ultra 1 TB,2025-03-31,86695
4053,Samsung Galaxy S25 Ultra 1 TB,2025-04-01,86695
4054,Samsung Galaxy S25 Ultra 1 TB,2025-04-02,85999
4055,Samsung Galaxy S25 Ultra 1 TB,2025-04-03,85999
4056,Samsung Galaxy S25 Ultra 1 TB,2025-04-04,85999
4058,Samsung Galaxy S25 Ultra 1 TB,2025-04-05,85999
4059,Samsung Galaxy S25 Ultra 1 TB,2025-04-06,85999
4060,Samsung Galaxy S25 Ultra 1 TB,2025-04-07,85999
4061,Samsung Galaxy S25 Ultra 1 TB,2025-04-08,85999
4063,Samsung Galaxy S25 Ultra 1 TB,2025-04-09,85999
4064,Samsung Galaxy S25 Ultra 1 TB,2025-04-10,87860
4065,Samsung Galaxy S25 Ultra 1 TB,2025-04-11,87664
4066,Samsung Galaxy S25 Ultra 1 TB,2025-04-12,87664
4067,Samsung Galaxy S25 Ultra 1 TB,2025-04-13,87664
4069,Samsung Galaxy S25 Ultra 1 TB,2025-04-14,87664
4070,Samsung Galaxy S25 Ultra 1 TB,2025-04-15,87970
4071,Samsung Galaxy S25 Ultra 1 TB,2025-04-16,87969
4072,Samsung Galaxy S25 Ultra 1 TB,2025-04-17,87348
4074,Samsung Galaxy S25 Ultra 1 TB,2025-04-18,87165
4075,Samsung Galaxy S25 Ultra 1 TB,2025-04-19,87165
4076,Samsung Galaxy S25 Ultra 1 TB,2025-04-20,87165
4077,Samsung Galaxy S25 Ultra 1 TB,2025-04-21,87165
4079,Samsung Galaxy S25 Ultra 1 TB,2025-04-22,86789
4080,Samsung Galaxy S25 Ultra 1 TB,2025-04-23,86799
4081,Samsung Galaxy S25 Ultra 1 TB,2025-04-24,86749
4082,Samsung Galaxy S25 Ultra 1 TB,2025-04-25,86739
4084,Samsung Galaxy S25 Ultra 1 TB,2025-04-26,86739
4085,Samsung Galaxy S25 Ultra 1 TB,2025-04-27,86649
4086,Samsung Galaxy S25 Ultra 1 TB,2025-04-28,86639
4087,Samsung Galaxy S25 Ultra 1 TB,2025-04-29,84499
4088,Samsung Galaxy S25 Ultra 1 TB,2025-04-30,84499
4090,Samsung Galaxy S25 Ultra 1 TB,2025-05-01,84499
4091,Samsung Galaxy S25 Ultra 1 TB,2025-05-02,84499
4092,Samsung Galaxy S25 Ultra 1 TB,2025-05-03,84499
4093,Samsung Galaxy S25 Ultra 1 TB,2025-05-04,84499
4095,Samsung Galaxy S25 Ultra 1 TB,2025-05-05,84469
4096,Samsung Galaxy S25 Ultra 1 TB,2025-05-06,82499
4097,Samsung Galaxy S25 Ultra 1 TB,2025-05-07,84399
4098,Samsung Galaxy S25 Ultra 1 TB,2025-05-08,83790
4100,Samsung Galaxy S25 Ultra 1 TB,2025-05-09,83649
4101,Samsung Galaxy S25 Ultra 1 TB,2025-05-10,83624
4102,Samsung Galaxy S25 Ultra 1 TB,2025-05-11,83624
4103,Samsung Galaxy S25 Ultra 1 TB,2025-05-12,83624
10851,Samsung Galaxy S25 Ultra 512 GB,2025-01-22,83499
6368,Samsung Galaxy S25 Ultra 512 GB,2025-01-23,83499
6587,Samsung Galaxy S25 Ultra 512 GB,2025-01-24,83499
6588,Samsung Galaxy S25 Ultra 512 GB,2025-01-25,83499
6589,Samsung Galaxy S25 Ultra 512 GB,2025-01-26,91499
6590,Samsung Galaxy S25 Ultra 512 GB,2025-01-27,91499
6592,Samsung Galaxy S25 Ultra 512 GB,2025-01-28,79399
6593,Samsung Galaxy S25 Ultra 512 GB,2025-01-29,83499
6594,Samsung Galaxy S25 Ultra 512 GB,2025-01-30,83499
6595,Samsung Galaxy S25 Ultra 512 GB,2025-01-31,83499
6597,Samsung Galaxy S25 Ultra 512 GB,2025-02-01,91499
6598,Samsung Galaxy S25 Ultra 512 GB,2025-02-02,91390
6599,Samsung Galaxy S25 Ultra 512 GB,2025-02-03,91299
6601,Samsung Galaxy S25 Ultra 512 GB,2025-02-04,79575
6602,Samsung Galaxy S25 Ultra 512 GB,2025-02-05,81399
6603,Samsung Galaxy S25 Ultra 512 GB,2025-02-06,81499
6604,Samsung Galaxy S25 Ultra 512 GB,2025-02-07,81499
6606,Samsung Galaxy S25 Ultra 512 GB,2025-02-08,81499
6607,Samsung Galaxy S25 Ultra 512 GB,2025-02-09,81599
6608,Samsung Galaxy S25 Ultra 512 GB,2025-02-10,81599
6609,Samsung Galaxy S25 Ultra 512 GB,2025-02-11,80199
6611,Samsung Galaxy S25 Ultra 512 GB,2025-02-12,79546
6612,Samsung Galaxy S25 Ultra 512 GB,2025-02-13,79899
6613,Samsung Galaxy S25 Ultra 512 GB,2025-02-14,79742
6614,Samsung Galaxy S25 Ultra 512 GB,2025-02-15,79273
6616,Samsung Galaxy S25 Ultra 512 GB,2025-02-16,78952
6617,Samsung Galaxy S25 Ultra 512 GB,2025-02-17,78952
6618,Samsung Galaxy S25 Ultra 512 GB,2025-02-18,78850
6619,Samsung Galaxy S25 Ultra 512 GB,2025-02-19,77599
6621,Samsung Galaxy S25 Ultra 512 GB,2025-02-20,77849
6622,Samsung Galaxy S25 Ultra 512 GB,2025-02-21,74635
6623,Samsung Galaxy S25 Ultra 512 GB,2025-02-22,76469
6624,Samsung Galaxy S25 Ultra 512 GB,2025-02-23,76469
6626,Samsung Galaxy S25 Ultra 512 GB,2025-02-24,78153
6627,Samsung Galaxy S25 Ultra 512 GB,2025-02-25,77946
6628,Samsung Galaxy S25 Ultra 512 GB,2025-02-26,77946
6629,Samsung Galaxy S25 Ultra 512 GB,2025-02-27,77821
6631,Samsung Galaxy S25 Ultra 512 GB,2025-02-28,77499
6632,Samsung Galaxy S25 Ultra 512 GB,2025-03-01,76198
6633,Samsung Galaxy S25 Ultra 512 GB,2025-03-02,76193
6634,Samsung Galaxy S25 Ultra 512 GB,2025-03-03,76886
6636,Samsung Galaxy S25 Ultra 512 GB,2025-03-04,76198
6637,Samsung Galaxy S25 Ultra 512 GB,2025-03-05,76696
6638,Samsung Galaxy S25 Ultra 512 GB,2025-03-06,76699
6639,Samsung Galaxy S25 Ultra 512 GB,2025-03-07,77198
6641,Samsung Galaxy S25 Ultra 512 GB,2025-03-08,76432
6642,Samsung Galaxy S25 Ultra 512 GB,2025-03-09,76377
6643,Samsung Galaxy S25 Ultra 512 GB,2025-03-10,62999
6652,Samsung Galaxy S25 Ultra 512 GB,2025-03-17,76599
6653,Samsung Galaxy S25 Ultra 512 GB,2025-03-18,74679
6654,Samsung Galaxy S25 Ultra 512 GB,2025-03-19,76449
6656,Samsung Galaxy S25 Ultra 512 GB,2025-03-20,76548
6657,Samsung Galaxy S25 Ultra 512 GB,2025-03-21,76749
6658,Samsung Galaxy S25 Ultra 512 GB,2025-03-22,76749
6660,Samsung Galaxy S25 Ultra 512 GB,2025-03-23,76635
6661,Samsung Galaxy S25 Ultra 512 GB,2025-03-24,76635
6662,Samsung Galaxy S25 Ultra 512 GB,2025-03-25,76635
6663,Samsung Galaxy S25 Ultra 512 GB,2025-03-26,75470
6665,Samsung Galaxy S25 Ultra 512 GB,2025-03-27,75470
6666,Samsung Galaxy S25 Ultra 512 GB,2025-03-28,75470
6667,Samsung Galaxy S25 Ultra 512 GB,2025-03-29,76368
6668,Samsung Galaxy S25 Ultra 512 GB,2025-03-30,75899
6670,Samsung Galaxy S25 Ultra 512 GB,2025-03-31,75199
6671,Samsung Galaxy S25 Ultra 512 GB,2025-04-01,75499
6672,Samsung Galaxy S25 Ultra 512 GB,2025-04-02,75449
6673,Samsung Galaxy S25 Ultra 512 GB,2025-04-03,75449
6675,Samsung Galaxy S25 Ultra 512 GB,2025-04-04,76099
6676,Samsung Galaxy S25 Ultra 512 GB,2025-04-05,74800
6677,Samsung Galaxy S25 Ultra 512 GB,2025-04-06,74800
6678,Samsung Galaxy S25 Ultra 512 GB,2025-04-07,74800
6680,Samsung Galaxy S25 Ultra 512 GB,2025-04-08,74800
6681,Samsung Galaxy S25 Ultra 512 GB,2025-04-09,75999
6682,Samsung Galaxy S25 Ultra 512 GB,2025-04-10,75999
6683,Samsung Galaxy S25 Ultra 512 GB,2025-04-11,75999
6685,Samsung Galaxy S25 Ultra 512 GB,2025-04-12,75999
6686,Samsung Galaxy S25 Ultra 512 GB,2025-04-13,75390
6687,Samsung Galaxy S25 Ultra 512 GB,2025-04-14,75390
6688,Samsung Galaxy S25 Ultra 512 GB,2025-04-15,75615
6690,Samsung Galaxy S25 Ultra 512 GB,2025-04-16,72597
6691,Samsung Galaxy S25 Ultra 512 GB,2025-04-17,76642
6692,Samsung Galaxy S25 Ultra 512 GB,2025-04-18,75999
6693,Samsung Galaxy S25 Ultra 512 GB,2025-04-19,75599
6695,Samsung Galaxy S25 Ultra 512 GB,2025-04-20,75589
6696,Samsung Galaxy S25 Ultra 512 GB,2025-04-21,75589
6697,Samsung Galaxy S25 Ultra 512 GB,2025-04-22,74879
6698,Samsung Galaxy S25 Ultra 512 GB,2025-04-23,74528
6700,Samsung Galaxy S25 Ultra 512 GB,2025-04-24,74528
6701,Samsung Galaxy S25 Ultra 512 GB,2025-04-25,70700
6702,Samsung Galaxy S25 Ultra 512 GB,2025-04-26,74528
6703,Samsung Galaxy S25 Ultra 512 GB,2025-04-27,74999
6705,Samsung Galaxy S25 Ultra 512 GB,2025-04-28,74979
6706,Samsung Galaxy S25 Ultra 512 GB,2025-04-29,74599
6707,Samsung Galaxy S25 Ultra 512 GB,2025-04-30,74599
6708,Samsung Galaxy S25 Ultra 512 GB,2025-05-01,74200
6710,Samsung Galaxy S25 Ultra 512 GB,2025-05-02,73599
6711,Samsung Galaxy S25 Ultra 512 GB,2025-05-03,73599
6712,Samsung Galaxy S25 Ultra 512 GB,2025-05-04,73399
6713,Samsung Galaxy S25 Ultra 512 GB,2025-05-05,73299
6715,Samsung Galaxy S25 Ultra 512 GB,2025-05-06,72580
6716,Samsung Galaxy S25 Ultra 512 GB,2025-05-07,72249
6717,Samsung Galaxy S25 Ultra 512 GB,2025-05-08,71999
6719,Samsung Galaxy S25 Ultra 512 GB,2025-05-09,70679
6720,Samsung Galaxy S25 Ultra 512 GB,2025-05-10,72289
6721,Samsung Galaxy S25 Ultra 512 GB,2025-05-11,72289
6722,Samsung Galaxy S25 Ultra 512 GB,2025-05-12,72685
16461,Samsung Galaxy Z Flip 5 256 GB,2024-08-03,37999
16463,Samsung Galaxy Z Flip 5 256 GB,2024-08-04,38218
16464,Samsung Galaxy Z Flip 5 256 GB,2024-08-05,38150
16465,Samsung Galaxy Z Flip 5 256 GB,2024-08-06,38150
16466,Samsung Galaxy Z Flip 5 256 GB,2024-08-07,38088
16468,Samsung Galaxy Z Flip 5 256 GB,2024-08-08,38088
16469,Samsung Galaxy Z Flip 5 256 GB,2024-08-09,38120
16470,Samsung Galaxy Z Flip 5 256 GB,2024-08-10,38120
16471,Samsung Galaxy Z Flip 5 256 GB,2024-08-11,38120
16473,Samsung Galaxy Z Flip 5 256 GB,2024-08-12,37907
16474,Samsung Galaxy Z Flip 5 256 GB,2024-08-13,37950
16475,Samsung Galaxy Z Flip 5 256 GB,2024-08-14,38375
16476,Samsung Galaxy Z Flip 5 256 GB,2024-08-15,38599
16478,Samsung Galaxy Z Flip 5 256 GB,2024-08-16,39000
16479,Samsung Galaxy Z Flip 5 256 GB,2024-08-17,38581
16480,Samsung Galaxy Z Flip 5 256 GB,2024-08-18,39000
16481,Samsung Galaxy Z Flip 5 256 GB,2024-08-19,38400
16483,Samsung Galaxy Z Flip 5 256 GB,2024-08-20,38313
16484,Samsung Galaxy Z Flip 5 256 GB,2024-08-21,38220
16485,Samsung Galaxy Z Flip 5 256 GB,2024-08-22,38220
16486,Samsung Galaxy Z Flip 5 256 GB,2024-08-23,37950
16488,Samsung Galaxy Z Flip 5 256 GB,2024-08-24,37729
16489,Samsung Galaxy Z Flip 5 256 GB,2024-08-25,37721
16490,Samsung Galaxy Z Flip 5 256 GB,2024-08-26,37722
16491,Samsung Galaxy Z Flip 5 256 GB,2024-08-27,37224
16493,Samsung Galaxy Z Flip 5 256 GB,2024-08-28,36999
16494,Samsung Galaxy Z Flip 5 256 GB,2024-08-29,36999
16495,Samsung Galaxy Z Flip 5 256 GB,2024-08-30,37224
16496,Samsung Galaxy Z Flip 5 256 GB,2024-08-31,37224
16498,Samsung Galaxy Z Flip 5 256 GB,2024-09-01,35999
16499,Samsung Galaxy Z Flip 5 256 GB,2024-09-02,36504
16500,Samsung Galaxy Z Flip 5 256 GB,2024-09-03,29998
16501,Samsung Galaxy Z Flip 5 256 GB,2024-09-04,36300
16503,Samsung Galaxy Z Flip 5 256 GB,2024-09-05,36750
16504,Samsung Galaxy Z Flip 5 256 GB,2024-09-06,36445
16505,Samsung Galaxy Z Flip 5 256 GB,2024-09-07,35790
16506,Samsung Galaxy Z Flip 5 256 GB,2024-09-08,36999
16508,Samsung Galaxy Z Flip 5 256 GB,2024-09-09,36287
16509,Samsung Galaxy Z Flip 5 256 GB,2024-09-10,36814
16510,Samsung Galaxy Z Flip 5 256 GB,2024-09-11,36814
16511,Samsung Galaxy Z Flip 5 256 GB,2024-09-12,34964
16513,Samsung Galaxy Z Flip 5 256 GB,2024-09-13,36814
16514,Samsung Galaxy Z Flip 5 256 GB,2024-09-14,30500
16515,Samsung Galaxy Z Flip 5 256 GB,2024-09-15,30500
16516,Samsung Galaxy Z Flip 5 256 GB,2024-09-16,30500
16518,Samsung Galaxy Z Flip 5 256 GB,2024-09-17,25307
16527,Samsung Galaxy Z Flip 5 256 GB,2024-09-24,38219
16528,Samsung Galaxy Z Flip 5 256 GB,2024-09-25,38760
16529,Samsung Galaxy Z Flip 5 256 GB,2024-09-26,37525
16530,Samsung Galaxy Z Flip 5 256 GB,2024-09-27,38219
16532,Samsung Galaxy Z Flip 5 256 GB,2024-09-28,37631
16533,Samsung Galaxy Z Flip 5 256 GB,2024-09-29,37631
16534,Samsung Galaxy Z Flip 5 256 GB,2024-09-30,37631
16535,Samsung Galaxy Z Flip 5 256 GB,2024-10-01,37631
16537,Samsung Galaxy Z Flip 5 256 GB,2024-10-02,37725
16538,Samsung Galaxy Z Flip 5 256 GB,2024-10-03,37646
16539,Samsung Galaxy Z Flip 5 256 GB,2024-10-04,37646
16540,Samsung Galaxy Z Flip 5 256 GB,2024-10-05,37646
16542,Samsung Galaxy Z Flip 5 256 GB,2024-10-06,38415
16543,Samsung Galaxy Z Flip 5 256 GB,2024-10-07,37969
16544,Samsung Galaxy Z Flip 5 256 GB,2024-10-08,36898
16545,Samsung Galaxy Z Flip 5 256 GB,2024-10-09,37480
16547,Samsung Galaxy Z Flip 5 256 GB,2024-10-10,37480
16548,Samsung Galaxy Z Flip 5 256 GB,2024-10-11,37480
16549,Samsung Galaxy Z Flip 5 256 GB,2024-10-12,37405
16550,Samsung Galaxy Z Flip 5 256 GB,2024-10-13,37405
16552,Samsung Galaxy Z Flip 5 256 GB,2024-10-14,37600
16553,Samsung Galaxy Z Flip 5 256 GB,2024-10-15,36937
16554,Samsung Galaxy Z Flip 5 256 GB,2024-10-16,36850
16555,Samsung Galaxy Z Flip 5 256 GB,2024-10-17,36850
16557,Samsung Galaxy Z Flip 5 256 GB,2024-10-18,36850
16558,Samsung Galaxy Z Flip 5 256 GB,2024-10-19,36850
16559,Samsung Galaxy Z Flip 5 256 GB,2024-10-20,36850
16560,Samsung Galaxy Z Flip 5 256 GB,2024-10-21,36850
16562,Samsung Galaxy Z Flip 5 256 GB,2024-10-22,36937
16563,Samsung Galaxy Z Flip 5 256 GB,2024-10-23,36955
16564,Samsung Galaxy Z Flip 5 256 GB,2024-10-24,37000
16565,Samsung Galaxy Z Flip 5 256 GB,2024-10-25,36500
16567,Samsung Galaxy Z Flip 5 256 GB,2024-10-26,36500
16568,Samsung Galaxy Z Flip 5 256 GB,2024-10-27,36005
16569,Samsung Galaxy Z Flip 5 256 GB,2024-10-28,36005
16570,Samsung Galaxy Z Flip 5 256 GB,2024-10-29,36574
16572,Samsung Galaxy Z Flip 5 256 GB,2024-10-30,37246
16573,Samsung Galaxy Z Flip 5 256 GB,2024-10-31,37713
16574,Samsung Galaxy Z Flip 5 256 GB,2024-11-01,36222
16575,Samsung Galaxy Z Flip 5 256 GB,2024-11-02,37393
16577,Samsung Galaxy Z Flip 5 256 GB,2024-11-03,37393
16578,Samsung Galaxy Z Flip 5 256 GB,2024-11-04,36898
16579,Samsung Galaxy Z Flip 5 256 GB,2024-11-05,36804
16581,Samsung Galaxy Z Flip 5 256 GB,2024-11-06,36680
16582,Samsung Galaxy Z Flip 5 256 GB,2024-11-07,36309
16583,Samsung Galaxy Z Flip 5 256 GB,2024-11-08,36592
16584,Samsung Galaxy Z Flip 5 256 GB,2024-11-09,36655
16586,Samsung Galaxy Z Flip 5 256 GB,2024-11-10,36782
16587,Samsung Galaxy Z Flip 5 256 GB,2024-11-11,36066
16588,Samsung Galaxy Z Flip 5 256 GB,2024-11-12,36315
16589,Samsung Galaxy Z Flip 5 256 GB,2024-11-13,36175
16591,Samsung Galaxy Z Flip 5 256 GB,2024-11-14,36315
16592,Samsung Galaxy Z Flip 5 256 GB,2024-11-15,36759
16593,Samsung Galaxy Z Flip 5 256 GB,2024-11-16,36769
16594,Samsung Galaxy Z Flip 5 256 GB,2024-11-17,37480
16596,Samsung Galaxy Z Flip 5 256 GB,2024-11-18,37480
16597,Samsung Galaxy Z Flip 5 256 GB,2024-11-19,37480
16598,Samsung Galaxy Z Flip 5 256 GB,2024-11-20,37619
16599,Samsung Galaxy Z Flip 5 256 GB,2024-11-21,37619
16601,Samsung Galaxy Z Flip 5 256 GB,2024-11-22,37430
16602,Samsung Galaxy Z Flip 5 256 GB,2024-11-23,37104
16603,Samsung Galaxy Z Flip 5 256 GB,2024-11-24,37430
16604,Samsung Galaxy Z Flip 5 256 GB,2024-11-25,37430
16606,Samsung Galaxy Z Flip 5 256 GB,2024-11-26,37372
16607,Samsung Galaxy Z Flip 5 256 GB,2024-11-27,36799
