Description,Product Name,Image,Rating,Price
"Dahili Hafıza:64 GB; RAM Kapasitesi:4 GB; Mobil Bağlantı Hızı:4.5G; Ön Kamera Çözünürlüğü:10 - 20 MP; Garanti Tipi:TCL Türkiye Garantili; Kamera Çözünürlüğü:5 MP ve altı; Ekran Boyutu:4 - 4,5 inç; Pil Gücü (mAh):1500 ve altı; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:5 - 10 MP; Görüntü Teknolojisi:LCD; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:LCD; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:6'' - 6.5''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Var; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Var; Ekran Yenileme Hızı:60 Hz; Kulaklık Girişi:3.5 mm; Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Yok; Renk:Mavi; Yapay Zeka:Var;",TCL 40 SE,https://cdn.dsmcdn.com/ty501/product/media/images/20220810/12/157452414/540589739/1/1_org_zoom.jpg,4.5,4.499
"Ekran Boyutu:55"" / 139 Ekran; Görüntü Kalitesi:4K Ultra HD; Garanti Tipi:Samsung TR Garantili; Smart TV:Var; Dahili Uydu Alıcı:Var; Görüntüleme Teknolojisi:LED; Garanti Süresi:2 Yıl; Çözünürlük (Piksel):3840 x 2160; Renk:Siyah; HDR:Var; Wi-Fi Özelliği:Var; Kurulum Gerekli mi?:Evet; Model Yılı:2023; İşletim Sistemi:Tizen; Menşei:TR; Ekran Yenileme Hızı:50 Hz;",TCL 50 SE,https://cdn.dsmcdn.com/ty1631/prod/QC/20250130/10/9fe74dbf-4545-34fa-b4cc-4d70ce2cb2c0/1_org_zoom.jpg,4.3,21.819
"Kamera Çözünürlüğü:50 MP + 5 MP + 2 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:12 GB; Ekran Boyutu:6,4 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:5G; Ön Kamera Çözünürlüğü:10 - 20 MP; Garanti Tipi:Üretici Garantili; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ön Kamera Çözünürlük Aralığı:120 MP ve üstü; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ekran Cinsi:AMOLED; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:4.5'' - 5''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Yok; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:10 - 15 MP; NFC:Var; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:USB Type-C; Şarj Hızı:40-60 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:2000-3000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Yok; Renk:Siyah; Yapay Zeka:Yok;",Tecno Pova 6 Pro,https://cdn.dsmcdn.com/ty1056/product/media/images/prod/SPM/PIM/20231122/12/cceac693-1239-3b0d-8727-85538db606ed/1_org_zoom.jpg,5.0,14.449
"Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:13 MP + 2 MP; Dahili Hafıza:128 GB; RAM Kapasitesi:4 GB; Ekran Boyutu:6,6 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:4G; Ön Kamera Çözünürlüğü:5 -10 MP; Cep Telefonu Modeli:Belirtilmemiş; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:HD+; Ekran Teknolojisi:HD+; Ön Kamera Çözünürlük Aralığı:5 - 10 MP; Görüntü Teknolojisi:LCD; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:LCD; Arka Kamera Sayısı:2; Ekran Boyut Aralığı:4.5'' - 5''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:120 MP ve üstü; NFC:Var; Ekran Yenileme Hızı:90 Hz; Kulaklık Girişi:USB Type-C; Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Yok; Renk:Beyaz; Yapay Zeka:Yok;",Tecno Spark Go 2024,https://cdn.dsmcdn.com/ty1520/product/media/images/prod/PIM/20240903/06/da65c475-b004-43f3-aee4-d88ecde5d080/1_org_zoom.jpg,4.7,6.949
Materyal:Silikon; Cep Telefonu Modeli:Tecno Spark Go 2023; Renk:Siyah; Uyumlu Marka:Tecno Uyumlu;,Tecno Spark Go 2023,https://cdn.dsmcdn.com/ty1587/prod/QC/20241020/11/bc59ad3a-e654-3d5e-b16c-beeea853efa0/1_org_zoom.jpg,5.0,"149,90"
"Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:20 MP ve üstü; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,8 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:4.5G; Ön Kamera Çözünürlüğü:20 MP; Cep Telefonu Modeli:Tecno Spark 10 Pro; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ön Kamera Çözünürlük Aralığı:20 - 40 MP; Görüntü Teknolojisi:LCD; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:LCD; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Var; Ekran Yenileme Hızı:60 Hz; Kulaklık Girişi:3.5 mm; Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:5000-6000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Yok; Renk:Siyah; Yapay Zeka:Yok;",Tecno Spark 10 Pro,https://cdn.dsmcdn.com/ty1519/product/media/images/prod/QC/20240902/16/cee992fb-21f7-32b8-95bd-d707311a108b/1_org_zoom.jpg,4.5,8.675
"Kamera Çözünürlüğü:108 MP + 8 MP + 2 MP + 2 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:12 GB; Ekran Boyutu:6,71 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:4.5G; Ön Kamera Çözünürlüğü:10 - 20 MP; Garanti Tipi:Üretici Garantili; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ön Kamera Çözünürlük Aralığı:20 - 40 MP; Ana Kamera Flaş:Var; Ekran Cinsi:LCD; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:4.5'' - 5''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Yok; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:100 -120 MP; NFC:Yok; Ekran Yenileme Hızı:60 Hz; Kulaklık Girişi:3.5 mm; Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Yok; Suya/Toza Dayanıklılık:Var; Renk:Siyah; Yapay Zeka:Yok;",Tecno Spark 10 5G,https://cdn.dsmcdn.com/ty1510/product/media/images/prod/PIM/20240829/08/b2b10db0-e1a3-4fed-bca0-294c67721762/1_org_zoom.jpg,4.7,11.429
Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:12 GB; Pil Gücü (mAh):5000 ve üstü; Mobil Bağlantı Hızı:5G; Ön Kamera Çözünürlüğü:40 - 60 MP; Ekran Teknolojisi:Dinamik AMOLED; Görüntü Teknolojisi:AMOLED; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Kablosuz Şarj:Yok; Garanti Süresi:2 Yıl; NFC:Var; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:5000-6000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Mor;,vivo V40,https://cdn.dsmcdn.com/ty1591/prod/QC/20241021/14/35bb6116-6d29-38c8-a1c3-1b00597f6c21/1_org_zoom.jpg,4.8,27.299
"Kamera Çözünürlüğü:20 MP ve üstü; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,7 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:5G; Ön Kamera Çözünürlüğü:20 MP; Garanti Tipi:Üretici Garantili; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ön Kamera Çözünürlük Aralığı:15 - 20 MP; Görüntü Teknolojisi:LCD; Ana Kamera Flaş:Var; Ön Kamera Flaş:Yok; Ekran Cinsi:LCD; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Yok; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:60 - 80 MP; NFC:Var; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:USB Type-C; Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Yok; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Siyah; Yapay Zeka:Yok;",vivo V29,https://cdn.dsmcdn.com/ty1414/product/media/images/prod/QC/20240712/00/c5070108-5306-3356-aa75-3ffebf04d4cf/1_org_zoom.jpg,4.4,16.250
"Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:12 GB; Ekran Boyutu:6,7 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:5G; Ön Kamera Çözünürlüğü:40 - 60 MP; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ön Kamera Çözünürlük Aralığı:40 - 60 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:AMOLED; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Var; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:USB Type-C; Şarj Hızı:80-100 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:5000-6000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Yok; Renk:Siyah; Yapay Zeka:Yok;",vivo V30,https://cdn.dsmcdn.com/ty1347/product/media/images/prod/QC/20240605/17/a411956d-a3bd-3e09-a21f-eafafe37affe/1_org_zoom.jpg,5.0,
"Garanti Tipi:Xiaomi Türkiye Garantili; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,5 inç; Pil Gücü (mAh):5000 ve üstü; Mobil Bağlantı Hızı:4.5G; Ön Kamera Çözünürlüğü:13 MP; Kamera Çözünürlüğü:108 MP + 2 MP + 2MP; Cep Telefonu Modeli:Xiaomi Redmi 13; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:HD+; Ön Kamera Çözünürlük Aralığı:10 - 15 MP; Görüntü Teknolojisi:LCD; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:LCD; Arka Kamera Sayısı:2; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:100 -120 MP; NFC:Var; Ekran Yenileme Hızı:90 Hz; Kulaklık Girişi:3.5 mm; Video Kayıt Çözünürlüğü:1080p (Full HD); Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:5000-6000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Siyah; Yapay Zeka:Yok; Menşei:AD;",Xiaomi Redmi 13C 5G,https://cdn.dsmcdn.com/ty1398/product/media/images/prod/QC/20240703/12/341a3237-e169-3285-a851-b3ab061ebc4c/1_org_zoom.jpg,4.5,8.299
Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:50 MP +12 MP +10 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Pil Gücü (mAh):5160; Mobil Bağlantı Hızı:4.5G; Ön Kamera Çözünürlüğü:13 MP; Ekran Boyutu:6 - 8 inç; Cep Telefonu Modeli:Xiaomi Redmi Note 14; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:10 - 15 MP; Görüntü Teknolojisi:3LCD; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:LCD; Arka Kamera Sayısı:2; Ekran Boyut Aralığı:6'' - 6.5''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Yok; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:USB Type-C; Video Kayıt Çözünürlüğü:1080p (Full HD); Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Yok; Renk:Siyah; Yapay Zeka:Yok; Menşei:TR;,Xiaomi Redmi Note 12 4G,https://cdn.dsmcdn.com/ty1593/product/media/images/prod/PIM/20241025/12/fd1f5033-b3ad-46bf-a5a8-94c3bd5133f4/1_org_zoom.jpg,4.6,7.799
Garanti Süresi:2 Yıl; Garanti Tipi:İthalatçı Garantili; Bağlantı Tipi:USB Type C; Uzunluk:1 m; Renk:Beyaz; Priz Tipi:C / F; Frekans:60 Hz; Voltaj:220 - 240 V; Menşei:CN; Tamir Edilebilirlik:Tamir Edilmez.;,Xiaomi Redmi A2+,https://cdn.dsmcdn.com/ty1530/product/media/images/prod/QC/20240908/00/3bfa2250-7dad-3b7f-9fec-0d93fec8275e/1_org_zoom.jpg,4.5,"230,05"
Garanti Süresi:2 Yıl; Garanti Tipi:İthalatçı Garantili; Bağlantı Tipi:USB Type C; Uzunluk:1 m; Renk:Beyaz; Priz Tipi:C / F; Frekans:60 Hz; Voltaj:220 - 240 V; Menşei:CN; Tamir Edilebilirlik:Tamir Edilmez.;,Xiaomi Redmi A2,https://cdn.dsmcdn.com/ty1530/product/media/images/prod/QC/20240908/00/3bfa2250-7dad-3b7f-9fec-0d93fec8275e/1_org_zoom.jpg,4.5,"230,05"
Materyal:Silikon; Cep Telefonu Modeli:Xiaomi Mi 13 Lite; Renk:Turuncu; Uyumlu Marka:Xiaomi Uyumlu; Menşei:CN;,Xiaomi 13 Lite,https://cdn.dsmcdn.com/ty948/product/media/images/20230610/13/384365642/944097229/1/1_org_zoom.jpg,4.8,"149,90"
Garanti Tipi:Xiaomi Türkiye Garantili; Kamera Çözünürlüğü:20 MP ve üstü; Dahili Hafıza:512 GB; RAM Kapasitesi:12 GB; Mobil Bağlantı Hızı:5G; Ekran Boyutu:6 inç ve üstü; Pil Gücü (mAh):6000; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlüğü:5 - 8 MP; Ön Kamera Çözünürlük Aralığı:15 - 20 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:LCD; Arka Kamera Sayısı:2; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Var; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:3.5 mm; Video Kayıt Çözünürlüğü:1080p (Full HD); Şarj Hızı:80-100 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:6000-7000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Siyah; Yapay Zeka:Var; Menşei:CN;,Xiaomi Poco X5 Pro,https://cdn.dsmcdn.com/ty1618/product/media/images/prod/PIM/20241227/06/2a28761d-d998-4ed4-b828-64ed9a6c8266/1_org_zoom.jpg,4.4,23.319
Garanti Tipi:Xiaomi Türkiye Garantili; Kamera Çözünürlüğü:20 MP ve üstü; Dahili Hafıza:512 GB; RAM Kapasitesi:12 GB; Mobil Bağlantı Hızı:5G; Ekran Boyutu:6 inç ve üstü; Pil Gücü (mAh):6000; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlüğü:5 - 8 MP; Ön Kamera Çözünürlük Aralığı:15 - 20 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:LCD; Arka Kamera Sayısı:2; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Var; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:3.5 mm; Video Kayıt Çözünürlüğü:1080p (Full HD); Şarj Hızı:80-100 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:6000-7000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Siyah; Yapay Zeka:Var; Menşei:CN;,Xiaomi Poco X5,https://cdn.dsmcdn.com/ty1618/product/media/images/prod/PIM/20241227/06/2a28761d-d998-4ed4-b828-64ed9a6c8266/1_org_zoom.jpg,4.4,23.319
Garanti Tipi:Resmi Distribütör Garantili; Kamera Çözünürlüğü:50 MP +12 MP +10 MP; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Pil Gücü (mAh):5160; Mobil Bağlantı Hızı:4.5G; Ön Kamera Çözünürlüğü:13 MP; Ekran Boyutu:6 - 8 inç; Cep Telefonu Modeli:Xiaomi Redmi Note 14; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:10 - 15 MP; Görüntü Teknolojisi:3LCD; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:LCD; Arka Kamera Sayısı:2; Ekran Boyut Aralığı:6'' - 6.5''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Yok; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:USB Type-C; Video Kayıt Çözünürlüğü:1080p (Full HD); Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Yok; Renk:Siyah; Yapay Zeka:Yok; Menşei:TR;,Xiaomi Redmi Note 12S,https://cdn.dsmcdn.com/ty1593/product/media/images/prod/PIM/20241025/12/fd1f5033-b3ad-46bf-a5a8-94c3bd5133f4/1_org_zoom.jpg,4.6,7.799
"Garanti Tipi:Xiaomi Türkiye Garantili; Kamera Çözünürlüğü:20 MP ve üstü; Dahili Hafıza:256 GB; RAM Kapasitesi:12 GB; Ekran Boyutu:6,67 inç; Pil Gücü (mAh):4400; Ön Kamera Çözünürlüğü:10 - 20 MP; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:10 - 15 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:AMOLED; Arka Kamera Sayısı:4; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Var; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Ana Kamera Çözünürlük Aralığı:60 - 80 MP; NFC:Var; Ekran Yenileme Hızı:60 Hz; Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:4000-4500 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Mavi; Yapay Zeka:Var;",Xiaomi Poco F6 Pro,https://cdn.dsmcdn.com/ty1653/prod/QC/20250326/12/d7319b6b-e2b7-3791-ade2-65deb2e3243a/1_org_zoom.jpg,,7.799
"Garanti Tipi:Xiaomi Türkiye Garantili; Kamera Çözünürlüğü:20 MP ve üstü; Dahili Hafıza:256 GB; RAM Kapasitesi:12 GB; Ekran Boyutu:6,67 inç; Pil Gücü (mAh):4400; Ön Kamera Çözünürlüğü:10 - 20 MP; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:FHD+; Ekran Teknolojisi:FHD+; Ön Kamera Çözünürlük Aralığı:10 - 15 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:AMOLED; Arka Kamera Sayısı:4; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Var; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Ana Kamera Çözünürlük Aralığı:60 - 80 MP; NFC:Var; Ekran Yenileme Hızı:60 Hz; Şarj Hızı:10-20 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:4000-4500 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Mavi; Yapay Zeka:Var;",Xiaomi Poco F6,https://cdn.dsmcdn.com/ty1653/prod/QC/20250326/12/d7319b6b-e2b7-3791-ade2-65deb2e3243a/1_org_zoom.jpg,,7.799
"Garanti Tipi:Xiaomi Türkiye Garantili; Dahili Hafıza:256 GB; RAM Kapasitesi:8 GB; Ekran Boyutu:6,67 inç; Pil Gücü (mAh):5000 ve üstü; Mobil Bağlantı Hızı:4G; Ön Kamera Çözünürlüğü:20 MP; Ön Kamera Sayısı:1; Ekran Çözünürlüğü:HD; Ekran Teknolojisi:HD; Ön Kamera Çözünürlük Aralığı:20 - 40 MP; Görüntü Teknolojisi:AMOLED; Ana Kamera Flaş:Var; Ön Kamera Flaş:Var; Ekran Cinsi:AMOLED; Arka Kamera Sayısı:3; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Yok; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:100 -120 MP; NFC:Var; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:3.5 mm; Video Kayıt Çözünürlüğü:1080p (Full HD); Şarj Hızı:20-40 W; Arttırılabilir Hafıza (Hafıza Kartı Desteği):Var; Batarya Kapasitesi Aralığı:5000-6000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Siyah; Menşei:TR;",Xiaomi 14,https://cdn.dsmcdn.com/ty1632/prod/QC/20250204/20/41390fe1-01bd-3b5a-b555-f847ab10253b/1_org_zoom.jpg,4.3,11.699
"Garanti Tipi:Xiaomi Türkiye Garantili; Kamera Çözünürlüğü:50 MP; Dahili Hafıza:512 GB; RAM Kapasitesi:16 GB; Ekran Boyutu:6,7 inç; Pil Gücü (mAh):5000; Mobil Bağlantı Hızı:5G; Ön Kamera Çözünürlüğü:40 - 60 MP; Ön Kamera Sayısı:1; Ön Kamera Çözünürlük Aralığı:40 - 60 MP; Arka Kamera Sayısı:4; Ekran Boyut Aralığı:6.5'' - 7''; İşletim Sistemi:Android; Çift Hat:Var; Kablosuz Şarj:Var; Yüz Tanıma:Var; Dokunmatik Ekran:Var; Garanti Süresi:2 Yıl; Şarj Girişi:USB Type-C; Ana Kamera Çözünürlük Aralığı:40 - 60 MP; NFC:Var; Ekran Yenileme Hızı:120 Hz; Kulaklık Girişi:USB Type-C; Şarj Hızı:80-100 W; Batarya Kapasitesi Aralığı:4500-5000 mAh; Parmak İzi Okuyucu:Var; Suya/Toza Dayanıklılık:Var; Renk:Siyah;",Xiaomi 14 Ultra,https://cdn.dsmcdn.com/ty1266/product/media/images/prod/SPM/PIM/20240420/14/a334420e-71e4-388a-830f-0db450c31e3c/1_org_zoom.jpg,5.0,82.749
Garanti Tipi:Resmi Distribütör Garantili; Renk:Siyah; Kasa Çapı:45 mm; Kasa Renk:Siyah; Kordon Renk:Gri; Batarya Kapasitesi Aralığı:200-300 mAh; Adımsayar:Var; GPS:Var; Nabız Sensörü:Var; Suya/Toza Dayanıklılık:Var; Titreşim:Var; Uyku Takibi:Var; Sesli Görüşme:Var; Garanti Süresi:2 Yıl; Menşei:CN; Sim Kart Uyumu:Var;,Xiaomi Redmi A3,https://cdn.dsmcdn.com/ty967/product/media/images/20230718/16/394783565/979659216/1/1_org_zoom.jpg,4.7,1.279
